index,Text,Tag,sentence_id
2443,giao va cho a xin tram do coi,0.0,2443
2444,"con nay kieu ha ,mo cua no an cuc nhieu qua ,nen len mang sua qua troi ,do phan quoc ,mo lon ,linh an lon dap chet me no di ,con cho vua gia vua sau",1.0,2444
2445,kkk,0.0,2445
2446,nổ như bom.,1.0,2446
2447,thôn cái lù. dkm cs,1.0,2447
2448,"chị ba nói cai gì chị bà củng có, z chị ba có con cu hok, con có con cu nè",1.0,2448
2449,ảnh ghép hú hồn cái lol còn nguyên,1.0,2449
2450,đẳng cấp dlv.,1.0,2450
2451,thế là ước mơ đi học của bao học sinh dần dần tan biến,0.0,2451
2452,"ồ ,tự nhiên add làm e nhớ mấy ông áo vàng cho lính đánh xe taxi chặn đường để bắt sai làn",1.0,2452
2453,vcl lag nó thấy thì nó chụp liền chứ vừa thấy chưa kịp chụp đã k k like,1.0,2453
2454,mắc ói,1.0,2454
2455,năm sau đến lượt k rồi sau năm tiếp theo nữa là k rồi đến k ờ và tiếp tục là k k k đcm nhiều vailon,1.0,2455
2456,tuyển để e dí l vào mạt ngkhac à,1.0,2456
2457,địt mẹ mất cái xe thì chúng tôi đang điều tra và giải quyết. bán hàng rong thì giải quyết ngay lập tức không được để vấn nạn này xảy ra. nực cười vc,1.0,2457
2458,chỉ muốn nói rằng em rấtt rất nhớ anh,0.0,2458
2459,thu dan ba mo miệng ra nghe thui như dong cuc,1.0,2459
2460,hóng mãi cái gala của bác trần. rất ok,0.0,2460
2461,"ko dám nói to đâu, nhưng mình cứ liên tưởng đến nhà nước hồi giáo tự xưng is. tụi mà chuyên đi khủng bố thưởng dân ấy.v",1.0,2461
2462,theo ý kiến cá nhân riêng mình thấy bài hát này ko có chút ý nghĩa nghe có vẻ khá sàm ko hay ý kiến cá nhân nhé a hùng bàn phím né hộ,0.0,2462
2463,những thằng liếm no nó chuồn rồi,1.0,2463
2464,"về việt nam đi bác dần, sắp về với đất mẹ rồi thì lúc nằm xuống cũng phải ngửi mùi đất mẹ, để đất mẹ ôm vào lòng. đừng nằm trên đất khách quê người, lạnh lẽo lắm, cô đớn lắm",0.0,2464
2465,này là đế quốc quẫy muốn chết chứ ở đó rẫy chết,1.0,2465
2466,những thằng ngu hay bảo người khác ngu mà ko biết nhìn lại mình,1.0,2466
2467,đi làm cũng khổ,0.0,2467
2468,khác gì tát vào mặt thằng soang choảnh kia,1.0,2468
2469,hồ văn kiệt bạn có biết khoảnh khắc kì diệu này ở video nào ko ạ,0.0,2469
2470,ảnh bên trái là khi a độ đi phẫu thuật thẩm mĩ,0.0,2470
2471,tủn k bởi nói ngu bây ko nhận,1.0,2471
2472,e hông hiệu e hông hiệu .,0.0,2472
2473,trương triều vỹ có gì vui để cười,0.0,2473
2474,vụ này mà con nhung ml ko đi tù thì sẽ có khối đồng chí phải đi thay.,1.0,2474
2475,nhìn a độ hồi xưa chất phải biết,0.0,2475
2476,mún tìm cũng khó kkk,0.0,2476
2477,phương nam ừ cô mà tích lại mà bán,0.0,2477
2478,vẫn có người tặng quà va len thai cho mình mn ạ.,0.0,2478
2479,tạ thị quỳnh ăn cứt,1.0,2479
2480,giọt nước tràn ly đi. hãy ra nhiều luật vice lone hơn nữa. tôi ủng hộ,1.0,2480
2481,dkm cá chêt là do k biêt bơi nhá đo đo cái loz què,1.0,2481
2482,mình không ai theo đuổi nè hỡi các bạn thích cô gái có nhiều người theo đuổi,0.0,2482
2483,thấy vd cute vch nhờ nền nhạc,1.0,2483
2484,những cái chó gì mà của bọn vc hanoi nói hay ghi chép gì cũng là bố láo cả vì kinh nghiệm hơn năm,1.0,2484
2485,nó đéo làm như vậy thì gọi đéo gì là dư luận viên,1.0,2485
2486,cưc kì thuyêt phuc,0.0,2486
2487,phạm văn lộc idol viết sai kìa,0.0,2487
2488,"địt mẹ lũ chó bán nước hại dân, ăn nhiều cho mập thây",1.0,2488
2489,trên đời này sao có cái loại con người như con nhỏ này.đúng là khẩu nghiệp,1.0,2489
2490,vậy là đã bắt đầu lời kêu gọi toàn quốc kháng chiến của phúc nghẹo,1.0,2490
2491,đọc page này rất thư giãn,0.0,2491
2492,con coronavirut nó làm cho mọi người hiểu ra chân ly cuộc sống,0.0,2492
2493,"sống chó thế , cách ly cả nhà nó ko sao , liên luỵ cả làng mới ghê",1.0,2493
2494,cực kì là thuyết phục,0.0,2494
2495,ngọc thắng. chở nửa đi. vê mà cánh ly dần đi,0.0,2495
2496,hà annh cầu giấy thất thủ r,0.0,2496
2497,chuong tring nay riet roi khong co viec lam nen moi nhung thanh phan tao lao de dua len song.nhung thanh phan len mang xa hoi chui rua.tao lao.thay giau bac hoan la ho.,1.0,2497
2498,còn ở vietnam thì là cánh bứm,0.0,2498
2499,nhỉnh mặt là thấy ác quỷ rồi,1.0,2499
2500,xem tom và jerry đừnng xem mèo tom nữa,0.0,2500
2501,ngọc liên nc nv nha homie,0.0,2501
2502,con mẹ mày. nhạ ơi. nhòm vào bữa cơm k của các cháu trường tiểu học hạp lĩnh. tp bắc ninh xem mày có đớp đc ko,1.0,2502
2503,đm chú chửi ai thế mai nghỉ việc cho đỡ căng thẳng nhé,1.0,2503
2504,xin video vs ông ơi,0.0,2504
2505,giờ này thì gọi grab ship hàng thui chứ ra đường chi nữa,0.0,2505
2506,"nguyễn thị hương bảo sao thuê hẳn chuyên cơ riêng, hoá ra em chồng",0.0,2506
2507,duy nguyễn phục cái máu lồn,1.0,2507
2508,linda như thám tử bắt tận tay đối chấp với thanh niên quay lén mình,0.0,2508
2509,tìm một bạn nữ cùng cover tình yêu của nhà anh mixi,0.0,2509
2510,dân chống nhưng quan chức không chống,0.0,2510
2511,có một đệ nhất quốc sư như vầy làm sao mà không hẹn nhau tấc nhiêng là đến mùa chuối sẽ cùng nhau về phụt cuốc,1.0,2511
2512,ba nay choi da qua bi hoang tuong,1.0,2512
2513,hoangg an ôi nhìn con phò sena mà xem đau hết cả mắt,1.0,2513
2514,ôi thằng bede,1.0,2514
2515,nói huỷ kênh không coi mà biết vô bình luận,0.0,2515
2516,"xin chào các bạn, hôm nay sói sẽ hướng dẫn các bạn cắn kẹo xê xủi hương cam v",0.0,2516
2517,nhìn ngu vcl,1.0,2517
2518,bạn trai nhà người ta chưa bao giờ làm tôi thất vọng,0.0,2518
2519,cả hai đều như nhau cả thôi,0.0,2519
2520,xạo l,1.0,2520
2521,,0.0,2521
2522,nhà nước minh nên có những biện pháp mạnh vs những hành vi đi nước ngoài về trốn khai báo.h đứa nào về nước trốn khai báo khi phát hiện đc là dương tính vs vi rút thì mang ra xử bắn luôn,1.0,2522
2523,"chất lượng các bài viết càng ngày càng tệ , nội dung bài viết chỉ mang tính hậm hực , trẻ trâu . nói chung càng ngày càng tệ .",1.0,2523
2524,kinhh,0.0,2524
2525,đào cái đầu ko có não của ad àh,1.0,2525
2526,mời trần đứa bo đi,0.0,2526
2527,wtf,1.0,2527
2528,trương q.huy .trương chột dịch nầy trốn trong lùm nào rồi mà không thấy sủa nữa ta,1.0,2528
2529,đọc thần chú j v thầy,0.0,2529
2530,"thua cai nay nhug hon cai khac, tham nhung, quan lieu, yeu sach, hiep dap dan th nha nuoc vn lun so .",1.0,2530
2531,ngáo thế,1.0,2531
2532,duyên suk chả liên quan nhưng avt của bạn là nữ sát thử thần tượng của tôi,0.0,2532
2533,"đụ má tao ghét cây ghét đắng mấy thằng dư luận viên vcc , tụi bây ăn cái lồn què gì mà đi bợ đít vcc vậy , bợ đít tụi nó vậy ông bà già tụi bây chắc tự hào lắm",1.0,2533
2534,nguyễn anh trung ok,0.0,2534
2535,thơ hay quá bác ơi triệu like,0.0,2535
2536,sống chậm thôi,0.0,2536
2537,à thế bạn ý hát bài j jui có ai giới thiệu cho mình đc ko. lâu jui mình chẳng nghe bài hát mới nào cả,0.0,2537
2538,đm cái đầu b gì cũng tăng .đm,1.0,2538
2539,"ad phân tích chuẩn,tư duy thứ _thích làm bố mẹ thiên hạ,biển xanh ở vn ra đường dân nể lắm,dạt ra mà nhường đường, có phạm luật gt cũng chả ai dám thổi phạt,csgt nào mắt có kèm nhèm trót thổi xuống cũng cười là xong",1.0,2539
2540,"dkm phat ,noi nhu c",1.0,2540
2541,cực kì mộ dung phục,0.0,2541
2542,đây là câu nói mà rất nhiều ae muốn gửi gắm tới anh tiệp,0.0,2542
2543,đù má điên,1.0,2543
2544,mình nói lớn mà ngu thì lại nói mình hỗn. ý thức như đachlone,1.0,2544
2545,,0.0,2545
2546,"thế mà mình nói mấy thằng bắc kì, bọn đó lại bâu vô nói mình phân biệtd",1.0,2546
2547,quần sịn nhưng tư cách đéo xịn,1.0,2547
2548,anh em nào ở khu vực tây ninh mà muốn vay tiền thì alo mình à tr ngày k thôi nhé,0.0,2548
2549,thế này phải tìm cô nào gần nhà để yêu thôi,0.0,2549
2550,đi grab mà nói quá nói luôn,0.0,2550
2551,ra khỏi chỗ cách ly rồi lấy đốg gạch từ dư luận về xây biệt thự ở cho bớt ngột ngạt,1.0,2551
2552,tĩnh que còn hát cho nhau nghe đc thì dăm ba cái chúc thấm đ gì nhỉ,1.0,2552
2553,thanh trà trương,0.0,2553
2554,dm eo hoc thi lam cc gi biêt chư,1.0,2554
2555,"thằng kế nhiệm chắc chắn là đút lót kha khá rồi ,",1.0,2555
2556,hí anh em,0.0,2556
2557,vãi thật lạy luôn,1.0,2557
2558,vô đây coi là được liền nè mấy bợn,0.0,2558
2559,bê lol chạy quanh nhà,1.0,2559
2560,má. tục vl,1.0,2560
2561,mà nhập code này là đc huy hiệu luôn à,0.0,2561
2562,không có nên chửi người ta là bắt ky hồn láo toét miệng lưỡi quá khẩu nghiệp quả báo sớm lắm,1.0,2562
2563,ông chủ cà phê trung nguyên lúc này,0.0,2563
2564,quockhanh mai hóng,0.0,2564
2565,có não thì nên sử dụng chứ cứ để nó đóng thành bê tông thì lại phí,1.0,2565
2566,cái miệng rộng qua đẻ con ra còn lọt,1.0,2566
2567,hóng dlv vào liếm,1.0,2567
2568,p nuac gặp a iu,0.0,2568
2569,lớn quá ko a,0.0,2569
2570,nguyễn quốc an một giọt là nước suối tinh khiết,0.0,2570
2571,tự nhiên nghĩ lại thấy đẹp trai cũng là cái tội ae ạ,0.0,2571
2572,lão phét,1.0,2572
2573,rút kinh nghiệm là lại đc sài nghìn tỷ .,0.0,2573
2574,chị cho e biết tên chị đi.chị,0.0,2574
2575,vào vietnamfootball mà xem,0.0,2575
2576,uôi a à,0.0,2576
2577,công nhận cái khẩu trang giống thật còn.,0.0,2577
2578,ở việt nam rất khó.vì lý do. ai sẽ là người đứng lên chỉ mặt người đàn áp.vì lỗi do thằng đánh máy.thằng đọc hay thằng ký không có tội .ví dụ thực tế. nhóm người tụ tập kêu gọi hoà bình.ông a ký lệnh do ông b đánh chữ giải tán nhóm ng,0.0,2578
2579,sống bằng cacban rồi. k bị chậm nữa,0.0,2579
2580,ăn mặc riết không ra gì,1.0,2580
2581,u chi ba co lol luôn . vu nay ngô a nghen,1.0,2581
2582,đồ khùng,1.0,2582
2583,ngồi cười tấu hài để mus gánh mà hãnh diện j abe,0.0,2583
2584,bao chimiinh anhny thảo ng ba ria,0.0,2584
2585,về nước a nên vào tù ở trước thay vì gặp người khác xaolol,1.0,2585
2586,nguyễn tài koi ccc bn,1.0,2586
2587,quanh đi quanh lại chả hiểu cặc gì nghĩa là chả biết m có vòng vo hay không vòng vo . nói toàn mấy cái vớ vẩn lòng vòng đéo hiểu đk. mà thế đéo nào lại gặp thằng nói nhiều vậy không biết nữa. dm nói vậy đọc cả ngày cũng chốt lại vòng vo tam quốc . như tao nói mẹ ra luôn lòng vòng lm cái lồn gì.,1.0,2587
2588,theo trung cộng đi rồi đến lúc ko còn lợi dụng đc bà sẽ thấy cảnh. hãy nhớ câu đừng nghe những gì cs nói mà.,1.0,2588
2589,chị ba vàng ngọc,0.0,2589
2590,minh anh bắt trend đi bé ơi,0.0,2590
2591,chị ba sang quá à.đi hửi quần xì của con les,1.0,2591
2592,cảm giác anh nhớ em,0.0,2592
2593,anh vừa nói cc gì vậy abe d,1.0,2593
2594,con chim non thể loại gì vậy,0.0,2594
2595,dơ vcl,1.0,2595
2596,loại này chỉ có đút cu vào mồm,1.0,2596
2597,"các a các chị cho phép e xả chút ạ. dkm mấy cái thằng hãm lol đi hát cái kiểu ki bo kẹt sỉ . ăn mà ịt muốn ỉa . t thanh toán suốt rồi nhé ịt thèm chặt chém cái hội chúng mày mà mấy cái thể loại kêu t chặt chém. loại mất dạy , chúng m động mồ động mả hả",1.0,2597
2598,"chắc ông thầy phong thuỷ nào phán vào báo công rất là xui , lần sau khỏi thắng luôn . nên tin là cái chắc",0.0,2598
2599,nhã my lê em chồng tăng thanh hà á,0.0,2599
2600,"nhà tiên tri sao bị nhiễm duong tính được , hihihihih",0.0,2600
2601,"thằng này thò tay ra luồn dưới gầm bàn lấy dollar của chệt ,bởi vậy mấy thằng an ninh sân bay của chệt đỏ nó chửi ra mặt vậy mà nó câm như hến.",1.0,2601
2602,"cái đó chỉ áp dụng cho người ngồi trên phương tiện đang bị kiểm soát, còn nếu muốn dừng xe bạn để kiểm soát thì vẫn cần trực tiếp phát hiện hoặc thông qua phương tiện, thiết bị kỹ thuật nghiệp vụ phát hiện, ghi nhận được các hành vi vi phạm pháp luật về giao thông đường bộ",0.0,2602
2603,em thấy cũng ổn mà nhỉ,0.0,2603
2604,có tiền mà xài không dc cũng zay.,0.0,2604
2605,ủa sao nói nó khóc lóc xin lỗi rồi mà,0.0,2605
2606,chứ độ nối đúng vãi lồn,1.0,2606
2607,thầy đẹp trai quá mấy đứa,0.0,2607
2608,hoàng yến fan cứng hả b,0.0,2608
2609,cu dan doi kho. ma tai sao con an chan tien cua dan ngheo vay troi,1.0,2609
2610,dậy thì không thành công,0.0,2610
2611,xin lỗi vì thích em vào thời điểm anh k có gì trong tay,0.0,2611
2612,sống chậm thôi ông ơi,0.0,2612
2613,ung thư tuỷ thì bỏ mẹ,1.0,2613
2614,còn mình không đồng ý khi bảo bộ đội là chính quyền,0.0,2614
2615,án phí bên thua trả mà.,0.0,2615
2616,lộc đến từ cao lãnh,0.0,2616
2617,hayato gaming,0.0,2617
2618,à m bảo ở nước ngoài nó quen rồi vậy cho m sang ý ở nhé thàng ml,1.0,2618
2619,chuyên gia dạy chó chuan men kkkk,1.0,2619
2620,vn phải có cái riêng biệt cái tự chủ độc lập toàn đi sau làm sau,1.0,2620
2621,đm k tham xem có chết k v ai bắt thích đớp k v lúc cầm tiền sao k nghĩ đi v,1.0,2621
2622,chị trông phúc hậu quá,0.0,2622
2623,chán,1.0,2623
2624,thu tuyền phan hợp nhóm lại các cậu ơi,0.0,2624
2625,vũ thanh huyền thấy cmt của bạn này nghe mùi ích kỉ tính vào nói vài câu mà thấy các bác nói nhiều quá thôi em xin rút hí hí,1.0,2625
2626,vẫn là dân khổ . đảng cs muôn năm,1.0,2626
2627,khúc cuối anh cười cảm động thực sự,0.0,2627
2628,bus nhanh còn đi đánh giải,0.0,2628
2629,con gái của thầy đó,0.0,2629
2630,coin card,1.0,2630
2631,pew đau lắm,0.0,2631
2632,style hư dây kéo,0.0,2632
2633,ít đăng bài tuần trước giờ em mất cứng dồiii,0.0,2633
2634,hong vann thì anh tôi mà,0.0,2634
2635,đĩ già khùng,1.0,2635
2636,viet mai tran ông ơi tui xin làm lyric nhé,0.0,2636
2637,buồn nha,0.0,2637
2638,nghĩa le sân si hả má ko thích coi thì cút xéo đi,1.0,2638
2639,fan cứng điểm danh,0.0,2639
2640,hôm nay tiểu sẽ sống chết vs concac abe,1.0,2640
2641,đéo trình bày gì hết,1.0,2641
2642,rụng trứng.,0.0,2642
2643,dâm l,1.0,2643
2644,khải nguyễn khác giá tiền đó anh,0.0,2644
2645,"ad tên thắm à , hehe , em lại nhớ tới cái con em học cùng cấp cũng tên là thắm và em toàn trêu nó là thắm mồm khắm như nước mắm ad à d",1.0,2645
2646,tức nhiêng là tiêng chi dũ chụ chần dần bình an tức nhiêng là miễn nhiễm dới di chùng.,0.0,2646
2647,trời ơi đẹp quá à,0.0,2647
2648,nước hoa đểu lấy đâu ra xịn hot girl méo gì nhìn xấu vkl thề,1.0,2648
2649,bốc họ chăn gái,1.0,2649
2650,dinh hong ngoc vắt chanh vắt quất cho sảng khoái thơm tho,0.0,2650
2651,biệt danh ml,1.0,2651
2652,võ xuân hoan điên hả m,1.0,2652
2653,"phải mang tiền theo, lì xì cho chúng thì trắng cũng thành đen",1.0,2653
2654,bất lực,0.0,2654
2655,"đeos thân nó thì thân ai , đợi myz nó giúp á có mà đến mùa quýt . tốt nhất cố mà tự thân vận đôngn",1.0,2655
2656,ghép chuẩn nhỉ,0.0,2656
2657,"an noi nhu cuc, mat nhu thu vat",1.0,2657
2658,đình quang ê đẹp trai vll ra bảo xấu đcm đây mới xàm l nàyy,1.0,2658
2659,cơ quan điều tra việt nam giỏi nhất thế giới .trừ tiền bẩn của quan tham,1.0,2659
2660,đứng đầu mẫu nghi thiên hạ,0.0,2660
2661,quen nữa nè cả nhà ơi mai lê thu nguyễn linh nguyễn thị thuỳ linh,0.0,2661
2662,cực kì thuyết phục,0.0,2662
2663,cà khịa anh sơn mà,0.0,2663
2664,vp trường em kiếm cơm thui anh ơi,0.0,2664
2665,tứ hoàng được ấy chứ,0.0,2665
2666,chi ba co căt cho gi khoe khoang sao lôn,1.0,2666
2667,bê lol chạy xung quanh.,1.0,2667
2668,thằng này bị cả hội eva bốc phốt mà dm thằng add còn cố đéo chịu hiểu mà đăng lên,1.0,2668
2669,rồi sau đó chết bảo tại số,1.0,2669
2670,cái éo j ca cũng nói dc,1.0,2670
2671,"dương trần cm thế thì tiền thuốc men lại đổ xuống sông xuống bể, lại còn tặng thêm tin cho lũ phản động xuyên tạc",1.0,2671
2672,tóc tai trông như cái đầu.,0.0,2672
2673,trung tâm thần,1.0,2673
2674,bàn tay chj đẹp quá .,0.0,2674
2675,cường sirô khắc đông lào,1.0,2675
2676,"nghe chán, ko cuốn như mất bài trước.",0.0,2676
2677,giống lệ rơi ở việt nam kkk,0.0,2677
2678,ảnh ghép các ông ơi,0.0,2678
2679,"có loại xe ưu tiên thứ xe cứu hoả, thứ xe quân sự và xe công an , thứ xe cứu thương, thứ xe hộ đê, thứ xe có đoàn cảnh sát dẫn đường . vậy trong hình này xe biển xanh nhà nước nếu mà có xe csgt dẫn đường mới là xe ưu tiên thứ nhưng mà ko có xe csgt dẫn đường nên xe này vi phạm nơi đỗ xe",0.0,2679
2680,mô phật trâm mai phương mai khánh ly thuỷ tiên,0.0,2680
2681,có màu rằn ri ko b,0.0,2681
2682,bắt cái đầu mấy con cờ hó tung tin tào lao đập cho phát,1.0,2682
2683,con mẹ mày thằng chó đéo đáng làm bố. mẹ mày,1.0,2683
2684,thoại trần ok chính tã,0.0,2684
2685,trần vỹ nếu nó ko đạo nhái thì đâu có tiếng xấu muôn đời,1.0,2685
2686,hn thu nguyên mấy thằng nhơ bẩn cả nc vn,1.0,2686
2687,trần sang bẩn cả fan cứng,1.0,2687
2688,ơ đ m sao lại có cờ tàu k h ự a thế kia,1.0,2688
2689,"ông trần dần chẳng biết là phản động hay chỉ tấu hài nữa, nếu là phản động thì ổng là phản động ngáo nhất trên đời",1.0,2689
2690,ngọc huy học hỏi idol để có quả đầu đẹp nha,0.0,2690
2691,tú đã sẵn sàng,0.0,2691
2692,phạm văn lộc chính tả như lol lộc ạ,1.0,2692
2693,seri ảnh cưới đc nhiều người xem nhất,0.0,2693
2694,abe lớn thật ròii ông giáo ạ,0.0,2694
2695,vâng anhhhh,0.0,2695
2696,ngươi ta co chông co con thơ dai.,0.0,2696
2697,an noi mat dai,1.0,2697
2698,"công lý cái địt mẹ m à,công lý xử doanh nghiệp còn dân sai thì kệ mẹ à bố m đéo uống cái gì của thp cơ mà để những con chó như m cắn càn thì xã hội loạn cmm r m phạm tội xong m kêu m nghèo, mù chữ đéo biết luật thì m vô tội à thằng ngu, hay m lại bảo nó tống tiền là đúng đi",1.0,2698
2699,ủa thầy có nói lộn hk e thấy thầy mới là người hk làm đc gì mà,0.0,2699
2700,nhìn thầy có khác gì th nghiện k,1.0,2700
2701,đến đây từ tiktok. xem xem người này như thế nào. ra là như thế này. co thế này mà đi đến đâu vệ sỹ và fan bủa vây tới đó.éo hỉu,1.0,2701
2702,may giau qua ha sao may duoc tien cua chi minh hieu sao may mat day qua da may,1.0,2702
2703,"cái qq, đem clip đi kt liền",1.0,2703
2704,nhìn tiên tri vũ trụ ngon cơm rồi nghe.,0.0,2704
2705,"thấy cái đó là xỉu vậy giờ bà cũng có cái đó đó cuối xuống nhìn có bị xỉu k, nói chuyện xạo quá",1.0,2705
2706,video hay quá,0.0,2706
2707,chào e người là điếc thì quan hệ thich chơi kk haha,0.0,2707
2708,mày gốc nhật bản à con nhung nó là trốn cách ly chứ k cố tình nhưng nói chung cũng gián tiếp. còn kia cố tình. vẫn cái suy nghĩ nước phát triển là ý thức hơn tự nhục đât nước sang đó mà ở,1.0,2708
2709,thực sự thì bài này ko hay. view nhiều do danh tiếng những bài trươc. chờ sản phâm sau vậy.,0.0,2709
2710,em có bán số dòng thuốc lá thơm,0.0,2710
2711,page viết nhju kai phản động quá. sai luật thj bj phạt thui,0.0,2711
2712,em cũng chúc cả nhà anh chị một kì nghĩ lễ thật vui vẻ,0.0,2712
2713,mong con mày không ngu như mày,1.0,2713
2714,có học thức chỉ tiếc văn hoá quá kém .ý thức thua cả một con chó,1.0,2714
2715,ngao ngán quá,0.0,2715
2716,vãi cả nguyễn thị tươi khắm àh nhầm tươi thắm,1.0,2716
2717,"nhìn là đéo muốn xem rồi, dự là sẽ có những yếu tố bắt buộc phải cười",1.0,2717
2718,"vui thôi putnam đừng vui quá em thề em thích câu này rồi đấy, thềềềềề",0.0,2718
2719,điểm gay ấn tượng và nổi bật đó ạ,0.0,2719
2720,ko biết tâm sự cùng ai,0.0,2720
2721,thoại trần chính tã là chính gì,0.0,2721
2722,thầy sela,0.0,2722
2723,tiktok official hùa theo là chó vậy mày cũng hùa đó,1.0,2723
2724,em gai ơi xinh thê em ơi ươc gi chi co nươc da giông em,0.0,2724
2725,hahaaha thầy là thầy đấy,0.0,2725
2726,hoàng minh giáp tôi seach gg luôn đó bạn,0.0,2726
2727,dành cho ae nào muốn test zô lấy link tải bản china,0.0,2727
2728,nguyễn hiếu hàng với fake là chứ khác biệt lz gì đâu,1.0,2728
2729,thảo tròn nhớ đồng bọn qá cơ cố gắng thôi nào,0.0,2729
2730,cuối đời rồi ông trần dần cũng nghĩ ra được để sam hoi đoàn kết để còn một số thành phần chống cộng nghĩ lại,0.0,2730
2731,"chỉ đất nước trong nội chiến vẫn đã làm đc điều như này vào n trước.ôi, tôi yêu mn của tôi biết nhường nào",0.0,2731
2732,bùi nga quỳnh anh chưa tuổi kêu mệt,0.0,2732
2733,vui vẻ có quạu abe ơi,0.0,2733
2734,hoàng yến đâu trêu thế b chưa xem qcao lẩu phan à,0.0,2734
2735,chó má,1.0,2735
2736,anh ba làm lại giáo án yi đc ko abe,0.0,2736
2737,ri thì như thor luôn,0.0,2737
2738,có lồn đâu mà lấy tỷ chùi trời,1.0,2738
2739,tiếc hùi hụi vì miếng đất nước kìa,0.0,2739
2740,idol của anh quang d,0.0,2740
2741,"thành vinh có page ba gà và những người bạn đó , liên hệ xem",0.0,2741
2742,"đơn giản đó là người sg, chứ ko phải người tp.hcmđa số bake",1.0,2742
2743,má thằng mả mẹ nào design nhìn mới tưởng nó mặc thêm quần chưa kịp kéo khoá. style kiểu này kn là thằng lý quý khánh,1.0,2743
2744,gáy to quá a ơi gà cao bằng,0.0,2744
2745,lũ ngu dân,1.0,2745
2746,sợ ko chết vì covid mà chết vì nói ko kịp thở,0.0,2746
2747,nè ní. m sai m cố chấp jo m xl à. đào đất ngủ đi r nhận sự tha thứ,1.0,2747
2748,bóng gió sao nó hõn thấy ghê đã là người không được may mắn sao không biết tu bớt để an nhàn tâm hồn cứ sân si bởi vậy làm ảnh hưởng đến cộng đồng người đồng tính đa phần họ hiền lành dễ thương mà sao đám quỹ chửi mất dạy quá conquy già kim ngọc ngọc hiếu sao không biết nhục mà chương mặt ra,1.0,2748
2749,chó ko mọc nga voi.bê đê như thế nào vẫn bóng gió nghe,1.0,2749
2750,nguyễn hoàng lực phục cái máu lồn,1.0,2750
2751,"nói thì hay, n lúc thực hiện thì chán vãi lồng.",1.0,2751
2752,thế con trai bảo đợi thì sao,0.0,2752
2753,vãi,1.0,2753
2754,mai koo dc lam fan cung,0.0,2754
2755,a tuân hỏi chu cà mo la gi lam e cười mn xỉu,0.0,2755
2756,nam nam ib kín,0.0,2756
2757,xin nhà tiên tri cho biết liệu trong đại dịch covid này lũ cccđ tại hải ngoại có thể miễn dịch ko ạ và nếu bị nhiễm dịch thì lũ sỏ lá sẽ đổ lỗi cho cộng sản hay do sự chủ quan của chính quyền mỹ,1.0,2757
2758,anh bom đâu nhở không cà khịa nữa à,0.0,2758
2759,tinh trung khuyêt tât,1.0,2759
2760,ngọc trang mua dưa leo chơi cho rẻ,0.0,2760
2761,"ở vn thì có thể, tôi nhấn mạnh là có thể thôi trở thành trend vì bạn là người nổi tiếng, còn sang nước ngoài bạn nhìn tấm ảnh đi, trông như đồ quê mùa học làm dân chơi",1.0,2761
2762,khánh linh,0.0,2762
2763,trang này thật đúng là trang phản động _ vì ad toàn nói đúng,1.0,2763
2764,bác dần chớm có tình yêu nước r đấy,0.0,2764
2765,phạm văn lộc lên nghỉ,0.0,2765
2766,giờ mới mà ông này đã kêu là tôi đã về vn rồi tôi về lê quang định. ps . lão này về bằng cỗ máy thời gian của doremon ak,0.0,2766
2767,nghe có vẻ vô sinh nhưng rất dễ có thai,0.0,2767
2768,chơi mua mấy mô hình đồ chơi khoảng từ triệu đến chục triệu,0.0,2768
2769,cực kì thuyết phục abe,0.0,2769
2770,cô này chỉ có chết mới hết gào thét,1.0,2770
2771,má dơ vl,1.0,2771
2772,nghe rất là vô sinh nhưng lại có bầu,0.0,2772
2773,già mà dơ,1.0,2773
2774,cảm ơn nkyn_có vũ khí đáp lại bò đỏ rồi,1.0,2774
2775,cái dm dm dm,1.0,2775
2776,hết thời xuống núi lấy thun búng ln v,1.0,2776
2777,ăn mặc còn thua ng ăn xin,1.0,2777
2778,"bố thằng ad ngu. thế có cậu du học sinh việt chết ở nhật. gia đình cũng chạy vạy khắp nơi đóng đủ tiền để mang xác về thì sao đăng bài nên lắc não trước nhé, hở tý là bỉ bôi",1.0,2778
2779,ý thức để dưới đít à,1.0,2779
2780,cay đỏ dái,1.0,2780
2781,luật đã quy định như thế thì . đếch cần một thằng tiến sĩ chuỗi nhu ông. nghe mà không biết đường phan biên thì sẽ trả lời nhu ông tất . vô sỉ .,1.0,2781
2782,nguyễn minh phương em ngủ luônnn,0.0,2782
2783,tấu hài cực mạnh từ abe,0.0,2783
2784,thuỳ trang giờ có nè,0.0,2784
2785,thần kinh toạ,0.0,2785
2786,duy trần gửi cho em xin vd với ạ,0.0,2786
2787,ai theo đạo râu xồm thì giơ tay hãy theo minh giáo chủ sẽ được lên thiên đường xhcn,1.0,2787
2788,thằng trọc mác lê mao. núp bóng nhà chùa chứ tu gì . nó viết bằng chữ tàu hoặc của buồi hiền thì không ai nói. đây chính chữ quốc ngữ nó đã học và nói nơi cửa miệng .,1.0,2788
2789,"chúc các em k ngày mai bình tĩnh, tự tin, thi thật tốt.",0.0,2789
2790,nguyễn kim chi lây cho khỉ rồi sao.,0.0,2790
2791,"về với tập,ăn banh bao thit ngươi nhe ha ha h a",1.0,2791
2792,luật là tao tao là luật ý kiến cặc gì lên phường,1.0,2792
